timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,14.3,13.1,32.0,0,24
5s,2.0,13.1,0,0,0
10s,8.2,13.1,76.6,0,40
15s,9.7,13.2,13.6,0,4095
20s,16.3,13.6,84.9,0,80
25s,16.0,13.8,22.1,0,615
30s,13.6,14.0,3.80,0,1155
35s,4.7,14.1,1.60,0,583
40s,3.0,14.1,0,0,0
45s,14.6,14.2,17.4,0,3078
50s,5.9,14.2,0,0,0
55s,4.9,14.3,0,0,0
60s,5.0,14.2,0,0,0
