timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,13.3,15.2,0,0,0
5s,3.0,14.9,13.5,0,4090
10s,5.2,14.9,0.10,0,16
15s,15.5,14.9,13.9,0,56
20s,2.3,14.9,5.29,0,4089
25s,12.6,14.9,13.0,0,4095
30s,3.0,15.6,0.10,0,212
35s,34.4,15.8,76.9,64,4763
40s,7.2,15.9,0,0,0
45s,3.4,15.9,0,0,0
50s,7.1,15.9,83.5,0,480
55s,3.0,15.9,0.50,0,1071
60s,10.7,16.0,3.20,64,967
