timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,12.5,23.5,0.40,0,28
5s,19.0,23.9,13.3,0,160
10s,30.3,22.9,13.5,0,9590
15s,12.5,21.0,2.40,0,32
20s,3.0,19.5,1.50,0,12
25s,2.0,19.5,5.13,0,33
30s,3.0,19.5,0.20,0,260
35s,3.0,19.5,45.9,0,108
40s,4.9,19.5,4.60,0,64
45s,3.0,19.5,13.2,0,4090
50s,1.1,19.5,20.4,0,43
55s,1.1,19.5,84.3,0,40
60s,3.0,19.5,20.2,0,44
