timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,3.4,19.7,3.40,0,45
5s,14.0,19.6,4.90,0,64
10s,25.8,19.6,50.4,0,60
15s,31.1,20.7,56.3,0,2135
20s,3.5,20.3,2.50,0,816
25s,14.1,20.2,11.4,0,108
30s,19.8,21.1,6.80,0,1404
35s,28.9,21.1,2.30,0,643
40s,8.6,21.1,5.90,0,64
45s,15.6,21.1,38.8,0,80
50s,17.3,21.0,2.30,0,68
55s,3.9,21.1,3.50,0,64
60s,3.8,21.1,1.80,0,384
