timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,5.7,23.0,82.2,0,28
5s,8.7,23.4,5.40,0,2044
10s,49.5,22.7,11.9,0,8658
15s,4.0,19.9,4.20,0,586
20s,2.0,19.4,3.80,0,65
25s,2.0,19.4,3.10,0,47
30s,5.0,19.6,5.90,0,64
35s,3.0,19.5,2.10,0,31
40s,3.0,19.5,1.80,0,45
45s,4.0,19.5,3.70,0,37
50s,41.9,19.6,15.8,0,24
55s,5.8,19.4,2.10,0,43
60s,8.0,19.5,4.15,0,13
