timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,17.8,20.2,33.7,0,8183
5s,2.2,20.1,0,0,0
10s,29.5,20.2,41.5,0,280
15s,17.8,22.5,60.4,0,4620
20s,10.6,22.4,2.10,244,492
25s,23.9,22.1,25.8,0,13
30s,7.8,22.9,5.90,0,916
35s,10.7,22.3,2.00,0,580
40s,10.3,22.0,0,0,0
45s,9.4,21.8,0.60,0,40
50s,7.7,21.7,0.10,0,4090
55s,10.5,21.7,21.3,0,12
60s,14.0,21.7,13.6,0,4091
