timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,6.0,19.3,5.69,0,28
5s,6.9,19.3,0,0,0
10s,24.7,19.4,32.8,0,56
15s,32.2,21.1,47.7,60,128
20s,8.3,21.0,0.80,0,236
25s,21.4,21.0,5.80,0,1768
30s,3.5,21.3,2.20,0,152
35s,5.8,21.5,0.80,0,88
40s,3.8,21.3,0.40,0,100
45s,14.0,21.2,0.20,0,96
50s,5.8,21.0,18.5,0,48
55s,5.8,21.1,0.40,0,72
60s,5.8,20.9,70.5,0,308
