timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,5.0,13.9,0,0,0
10s,7.0,13.8,75.0,0,60
20s,3.4,13.9,0,0,0
30s,27.7,14.5,12.8,0,4464
40s,6.1,14.9,0,0,0
50s,4.0,14.9,8.89,0,2853
60s,4.0,14.9,0,0,0
