timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,2.3,19.6,0,0,0
5s,2.2,19.6,0,0,0
10s,15.8,19.6,0.40,0,128
15s,10.7,19.6,0,0,0
20s,3.0,19.6,20.8,0,1040
25s,3.0,19.5,0,0,0
30s,3.0,19.5,13.6,0,24
35s,16.0,19.5,0,0,0
40s,2.4,19.6,0,0,0
45s,5.9,19.6,0,0,0
50s,6.6,19.6,0,0,0
55s,5.8,19.6,64.1,0,4091
60s,2.3,19.6,0,0,0
