timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,3.0,19.3,0.30,0,16
5s,2.0,19.3,9.29,0,20
10s,29.5,19.4,46.7,0,96
15s,15.8,19.2,27.3,0,3928
20s,3.0,19.2,71.4,0,48
25s,3.0,19.2,82.6,0,32
30s,3.0,19.2,0.20,0,16
35s,40.8,19.0,33.3,0,4511
40s,3.0,19.0,24.4,0,10
45s,3.0,19.1,19.1,0,4094
50s,3.9,19.1,36.0,0,20
55s,2.0,19.0,34.6,0,4119
60s,3.0,19.0,0.20,0,12
