timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,6.1,13.9,0.10,0,52
5s,17.2,13.9,0,0,0
10s,25.6,13.7,20.8,0,244
15s,7.1,13.6,0,0,0
20s,15.4,13.6,0,0,0
25s,20.4,13.7,0,0,0
30s,16.7,13.8,20.8,0,560
35s,33.7,14.1,0,0,0
40s,23.3,14.6,0,0,0
45s,9.1,14.9,7.19,0,2070
50s,13.0,14.9,0,0,0
55s,51.2,15.0,3.50,0,1127
60s,36.0,14.9,26.7,0,112
