timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,8.8,7.6,0.70,0,1204
5s,3.0,7.6,1.20,0,4091
10s,23.2,6.0,0,0,0
15s,15.8,6.0,25.6,0,711
20s,15.7,6.0,0,0,0
25s,4.8,6.0,0,0,0
30s,1.1,6.0,18.5,0,32
35s,2.9,6.0,0.30,0,24
40s,4.0,6.0,0,0,0
45s,2.0,6.0,0,0,0
50s,2.9,6.1,4.39,0,4090
55s,2.9,6.1,0,0,0
60s,2.0,6.1,13.5,0,12
