timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,8.2,11.0,0,0,0
5s,2.0,11.0,53.9,0,92
10s,21.4,11.1,0.10,0,4091
15s,4.0,11.1,0,0,0
20s,2.3,11.1,20.2,0,28
25s,13.1,11.2,7.90,0,132
30s,23.2,11.4,17.5,0,49
35s,18.1,11.7,0,0,0
40s,16.7,11.9,0,0,0
45s,18.0,12.1,38.0,0,3409
50s,4.0,12.2,11.5,0,7600
55s,5.1,12.2,12.0,0,6246
60s,4.0,12.2,0,0,0
