timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,7.0,17.4,13.6,0,212
5s,16.5,17.5,50.8,0,48
10s,30.2,15.9,51.0,0,244
15s,5.6,15.9,0.50,0,160
20s,7.7,16.0,0,0,0
25s,9.5,15.6,0.30,0,84
30s,5.7,15.7,57.4,0,236
35s,7.0,15.7,18.9,0,16
40s,2.9,15.6,13.4,0,88
45s,2.9,15.5,13.5,0,8180
50s,28.6,15.5,24.4,0,172
55s,28.6,15.5,1.00,0,44
60s,2.9,15.5,77.9,0,16
