timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,2.3,14.3,0,0,0
5s,3.9,14.3,13.0,0,4090
10s,29.1,14.3,46.2,0,1439
15s,13.0,13.9,40.6,0,4470
20s,2.0,13.9,0,0,0
25s,3.0,13.9,0.10,0,4091
30s,2.0,13.9,6.79,0,4091
35s,3.0,13.9,0.10,0,4090
40s,13.0,13.9,28.5,0,2353
45s,3.0,13.9,0,0,0
50s,3.4,13.9,13.5,0,4091
55s,4.0,13.9,0,0,0
60s,2.0,13.9,15.3,0,8181
