timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,6.1,14.2,0,0,0
5s,3.0,14.1,0,0,0
10s,8.0,14.1,70.9,0,1634
15s,4.0,14.1,0,0,0
20s,3.4,14.1,0,0,0
25s,5.1,14.2,0,0,0
30s,3.0,14.2,58.1,0,727
35s,15.7,14.2,0.60,0,4184
40s,5.9,14.1,0,0,0
45s,4.0,14.2,13.5,0,16
50s,15.2,14.2,0,0,0
55s,13.1,14.8,34.0,0,24
60s,20.0,14.9,0,0,0
