timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,2.2,11.7,49.2,0,88
5s,2.9,11.6,0,0,0
10s,36.8,11.6,42.2,0,1803
15s,10.3,11.0,65.7,0,3787
20s,3.1,11.0,0,0,0
25s,3.0,11.0,0,0,0
30s,3.4,11.1,89.4,0,96
35s,2.0,11.3,7.19,0,180
40s,2.0,11.2,0.30,0,72
45s,16.0,11.2,0,0,0
50s,2.0,11.2,0,0,0
55s,2.0,11.1,18.4,0,84
60s,4.7,11.2,0.10,0,4091
