timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,3.0,6.6,0,0,0
5s,3.1,6.6,0,0,0
10s,12.0,6.6,6.59,0,4091
15s,4.8,6.6,39.0,0,240
20s,5.8,6.7,12.4,57,524
25s,6.9,6.9,64.3,0,372
30s,5.7,6.8,0.10,0,140
35s,4.0,6.7,4.20,0,4092
40s,4.0,6.7,82.94094,784,
45s,4.0,6.7,21.6,0,20
50s,4.9,6.7,49.4,0,68
55s,24.8,6.7,63.1,0,763
60s,4.9,6.7,0.10,0,4092
