timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,3.0,10.4,74.1,0,20
5s,3.0,10.4,31.8,0,20
10s,26.8,10.4,39.8,0,16
15s,4.1,10.3,0,0,0
20s,4.1,10.4,8.59,0,76
25s,27.3,10.3,48.5,0,4095
30s,6.1,10.3,0,0,0
35s,3.1,10.3,62.0,0,156
40s,3.1,10.4,39.5,0,104
45s,4.1,10.4,0,0,0
50s,4.1,10.4,10.3,0,2783
55s,27.1,10.4,58.9,0,340
60s,2.0,10.3,0,0,0
65s,2.1,10.3,0,0,0
70s,2.1,10.3,82.3,0,16
