timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,6.7,14.3,2.00,0,495
5s,2.9,14.4,2.60,0,664
10s,16.3,13.5,12.1,0,8083
15s,2.1,10.2,0,0,0
20s,2.0,10.3,74.0,0,631
25s,100.0,10.2,4.99,0,1790
30s,4.1,10.2,4.09,0,4090
35s,14.4,10.3,0,0,0
40s,3.0,10.3,13.6,0,4090
45s,5.1,10.3,0,0,0
50s,2.1,10.3,13.5,0,8182
55s,2.0,10.3,84.5,0,12
60s,3.1,10.3,0,0,0
