timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,4.1,5.7,30.8,0,16
5s,2.0,5.6,30.8,0,12
10s,38.2,5.7,52.6,0,8305
15s,18.8,6.2,37.1,0,427
20s,4.2,6.1,13.5,0,4091
25s,14.3,6.1,19.4,52,22
30s,14.5,6.5,13.5,0,116
35s,14.1,6.6,7.798182,12,
40s,2.2,5.7,73.0,0,20
45s,2.1,5.6,49.9,0,16
50s,2.1,5.5,13.5,0,4090
55s,6.1,5.4,21.3,0,927
60s,9.4,5.5,0,0,0
65s,1.0,5.4,0,0,0
70s,2.3,5.3,0,0,0
