timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,5.9,14.5,1.10,0,276
5s,14.7,14.5,0,0,0
10s,13.1,13.5,8.50,0,8668
15s,1.0,10.4,0,0,0
20s,4.0,10.4,0,0,0
25s,2.0,10.4,13.5,0,8180
30s,2.1,10.4,13.6,0,16
35s,3.0,10.4,20.8,0,24
40s,2.0,10.5,53.2,0,28
45s,1.0,10.4,32.0,0,12
50s,2.0,10.4,13.5,0,20
55s,2.0,10.4,21.4,0,32
60s,3.0,10.5,61.3,0,32
