timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,20.0,21.4,0,0,0
5s,27.0,21.2,0,0,0
10s,38.2,21.4,55.2,0,96
15s,25.8,21.9,3.10,0,1750
20s,25.0,21.9,22.4,0,16
25s,22.4,22.0,0.80,0,312
30s,18.6,21.9,21.6,0,13
35s,57.5,23.0,3.70,0,484
40s,9.0,22.7,0.40,0,24
45s,12.7,22.7,0.80,0,104
50s,16.8,22.6,0,0,0
55s,17.6,22.8,0,0,0
60s,13.1,22.8,80.7,0,168
