timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,1.1,17.8,24.4,0,56
5s,27.8,17.9,0,0,0
10s,23.3,18.0,3.10,0,132
15s,3.0,18.0,0.10,0,4091
20s,2.0,17.8,66.1,0,180
25s,16.0,17.8,40.9,0,128
30s,2.0,17.8,0.30,0,240
35s,27.3,17.8,48.1,0,172
40s,3.0,17.8,0,0,0
45s,2.0,17.8,25.8,0,60
50s,3.0,17.7,0,0,0
55s,2.0,17.7,13.6,0,4089
60s,3.0,17.8,0.10,0,8180
