timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,8.6,17.8,0.40,0,24
5s,16.7,17.7,2.00,0,580
10s,40.4,17.9,0.60,0,44
15s,6.7,17.5,0,0,0
20s,4.0,17.2,20.9,0,12
25s,4.0,16.4,46.5,0,4164
30s,25.6,17.6,15.4,0,2204
35s,3.8,17.5,0,0,0
40s,3.1,17.5,1.00,0,164
45s,42.5,17.5,0,0,0
50s,12.3,17.5,80.9,0,672
55s,30.2,17.6,14.8,0,1355
60s,5.7,17.6,1.70,0,336
