timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,22.8,15.3,1.20,0,184
5s,17.4,15.0,32.5,0,80
10s,56.3,15.2,10.0,0,5688
15s,16.2,14.1,1.30,0,460
20s,14.3,12.8,0,0,0
25s,14.1,12.8,0,0,0
30s,15.0,12.8,0.10,0,148
35s,15.8,12.8,4.20,0,4092
40s,15.2,12.8,72.8,0,8185
45s,14.1,12.8,76.2,0,32
50s,15.3,12.8,38.9,0,16
55s,14.1,12.8,13.6,0,4092
60s,15.3,12.8,0,0,0
