timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,15.8,12.6,40.2,0,92
5s,25.8,12.6,26.6,0,8184
10s,32.3,12.7,0.40,0,40
15s,22.4,12.6,0,0,0
20s,12.0,12.6,0.10,0,4092
25s,15.2,12.6,0,0,0
30s,15.2,12.6,13.5,0,4092
35s,19.6,12.6,4.40,0,36
40s,13.4,12.6,90.9,0,64
45s,13.4,12.6,0,0,0
50s,12.4,12.6,9.99,0,8184
55s,16.0,12.6,0.30,0,32
60s,14.6,12.6,0.30,0,12
