timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,5.8,20.6,0,0,0
5s,24.1,20.6,5.00,0,10
10s,34.9,20.5,78.6,0,28
15s,19.0,19.3,0,0,0
20s,17.3,18.0,79.3,0,300
25s,2.0,18.0,13.8,0,112
30s,1.1,17.9,21.2,0,20
35s,23.5,17.9,52.8,0,4092
40s,7.1,17.9,0,0,0
45s,2.9,17.9,0,0,0
50s,14.7,17.9,0.10,0,4090
55s,4.0,17.8,0.10,0,4090
60s,3.0,17.8,8.89,0,4091
