timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,40.4,15.7,0.20,0,479
5s,9.3,15.8,0,0,0
10s,20.7,15.8,2.80,0,2451
15s,7.1,13.5,25.8,224,21
20s,5.0,13.4,42.7,0,32
25s,4.0,13.4,13.5,0,8182
30s,5.0,13.4,13.6,0,56
35s,6.2,13.5,10.2,0,42
40s,7.4,13.6,6.8,0,28
45s,8.1,13.7,3.4,0,14
50s,8.8,13.8,0,0,0
55s,7.2,13.7,1.7,0,21
60s,5.6,13.6,3.4,0,42
