timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,11.6,16.9,0,0,0
5s,8.7,16.9,0,0,0
10s,33.7,15.7,47.7,0,4091
15s,9.3,15.6,82.8,0,80
20s,22.9,15.6,48.4,0,4094
25s,25.0,15.5,13.5,0,4092
30s,14.6,15.4,0.40,0,92
35s,24.8,15.6,13.6,0,4095
40s,20.9,15.6,20.1,0,212
45s,22.0,15.6,0.10,0,4094
50s,20.0,15.6,55.7,0,132
55s,31.5,15.6,0.90,0,4095
60s,12.6,15.6,0,0,0
