timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,13.2,17.4,36.1,0,108
5s,22.7,16.8,18.0,0,54
10s,32.2,16.3,0,0,0
15s,20.4,16.2,36.0,0,140
20s,8.6,16.2,72.1,0,280
25s,7.2,16.2,45.1,0,158
30s,5.8,16.2,18.1,0,36
35s,6.9,16.1,15.8,0,66
40s,8.0,16.1,13.5,0,96
45s,12.4,16.1,6.7,0,48
50s,16.9,16.2,0,0,0
55s,16.4,16.2,10.1,0,44
60s,16.0,16.3,20.3,0,88
