timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,15.5,13.2,0.10,0,4090
5s,3.0,13.2,0,0,0
10s,7.1,13.1,0,0,0
15s,2.0,13.1,16.9,0,260
20s,29.0,13.2,44.6,0,4090
25s,14.3,13.5,54.6,0,269
30s,17.8,13.8,0.70,0,224
35s,22.3,14.0,0,0,0
40s,10.0,14.2,81.4,0,428
45s,11.2,14.1,10.9,0,3016
50s,13.5,14.3,57.5,0,8930
55s,3.0,14.3,0,0,0
60s,4.9,14.4,0,0,0
