timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,9.3,18.2,39.3,0,44
5s,4.7,18.2,83.1,0,16
10s,31.4,18.2,22.3,0,2336
15s,3.0,15.7,0,0,0
20s,2.3,15.7,0,0,0
25s,3.0,15.7,0,0,0
30s,3.0,15.7,14.6,0,12
35s,5.9,15.8,21.5,0,164
40s,27.0,15.8,27.5,0,396
45s,3.0,16.0,0,0,0
50s,2.0,15.9,26.4,0,72
55s,1.1,15.9,0,0,0
60s,3.0,15.8,13.5,0,4091
