timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,10.5,16.9,0.10,0,4092
5s,17.0,16.9,0,0,0
10s,31.8,15.7,55.2,0,36
15s,14.6,15.7,0,0,0
20s,62.8,15.8,0,0,0
25s,11.7,15.8,66.7,0,164
30s,16.3,15.8,13.5,0,4095
35s,5.7,15.8,0,0,0
40s,9.6,15.7,0,0,0
45s,17.0,15.6,0,0,0
50s,14.9,15.7,0,0,0
55s,6.8,15.7,54.0,0,160
60s,11.3,15.7,4.39,0,40
