timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,22.7,16.8,0,0,0
5s,21.6,16.6,1.40,0,1471
10s,25.6,16.4,25.7,0,28
15s,8.3,13.9,39.8,0,3417
20s,19.5,13.9,13.6,0,84
25s,14.3,13.8,0.20,0,80
30s,15.2,14.0,0.30,0,424
35s,18.2,13.9,0,0,0
40s,5.7,13.9,0,0,0
45s,5.8,13.9,0,0,0
50s,7.6,13.9,0.10,0,20
55s,6.6,13.8,0,0,0
60s,2.9,13.8,35.4,0,216
