timestamp,cpu_usage_percent,mem_usage_percent,disk_usage_percent,read_disk,write_disk
0s,5.0,13.9,0,0,0
5s,6.2,13.85,35.0,0,30
10s,7.0,13.8,75.0,0,60
15s,4.8,13.85,25.0,0,45
20s,3.4,13.9,0,0,0
25s,15.5,14.2,6.4,0,802
30s,27.7,14.5,12.8,0,4464
35s,16.9,14.7,6.4,0,2232
40s,6.1,14.9,0,0,0
45s,5.0,14.9,4.45,0,1426
50s,4.0,14.9,8.89,0,2853
55s,4.0,14.9,4.45,0,1426
60s,4.0,14.9,0,0,0
